t,u,v,raw
0.001,1.2,0.142,0
0.002,1.2,0.142,0
0.003,1.2,0.142,0
0.004,1.2,0.142,0
0.006,1.2,0.142,0
0.013,1.2,0.142,0
0.014,1.2,0.142,0
0.015,1.2,0.142,0
0.016,1.2,0.142,0
0.017,1.2,0.142,0
0.018,1.2,0.142,0
0.021,1.2,0.142,0
0.022,1.2,0.142,0
0.023,1.2,0.142,0
0.024,1.2,0.142,0
0.025,1.2,0.142,0
0.03,1.2,0.142,0
0.032,1.2,0.142,0
0.033,1.2,0.142,0
0.034,1.2,0.142,0
0.035,1.2,0.142,0
0.037,1.2,0.142,0
0.038,1.2,0.142,0
0.044,1.2,0.142,0
0.045,1.2,0.142,0
0.046,1.2,0.142,0
0.047,1.2,0.142,0
0.048,1.2,0.142,0
0.049,1.2,0.142,0
0.05,1.2,0.142,0
0.051,1.2,0.142,0
0.052,1.2,0.142,0
0.053,1.2,0.142,0
0.054,1.2,0.142,0
0.055,1.2,0.142,0
0.056,1.2,0.142,0
0.067,1.2,0.142,0
0.068,1.2,0.142,0
0.08,1.2,0.142,0
0.085,1.2,0.142,0
0.086,1.2,0.142,0
0.089,1.2,0.142,0
0.09,1.2,0.142,0
0.09,1.2,0.142,0
0.091,1.2,0.142,0
0.093,1.2,0.142,0
0.093,1.2,0.142,0
0.097,1.2,0.142,0
0.098,1.2,0.142,0
0.099,1.2,0.142,0
0.1,1.2,0.142,0
0.101,1.2,0.142,0
0.102,1.2,0.142,0
0.103,1.2,0.142,0
0.104,1.2,0.142,0
0.105,1.2,0.142,0
0.106,1.2,0.142,0
0.116,1.2,0.142,0
0.117,1.2,0.142,0
0.119,1.2,0.142,0
0.119,1.2,0.142,0
0.12,1.2,0.142,0
0.122,1.2,0.142,0
0.122,1.2,0.142,0
0.123,1.2,0.142,0
0.128,1.2,0.142,0
0.129,1.2,0.142,0
0.13,1.2,0.142,0
0.131,1.2,0.142,0
0.132,1.2,0.142,0
0.133,1.2,0.142,0
0.134,1.2,0.142,0
0.135,1.2,0.142,0
0.136,1.2,0.142,0
0.137,1.2,0.142,0
0.147,1.2,0.142,0
0.152,1.2,0.142,0
0.157,1.2,0.142,0
0.158,1.2,0.142,0
0.159,1.2,0.142,0
0.162,1.2,0.142,0
0.162,1.2,0.142,0
0.162,1.2,0.142,0
0.163,1.2,0.142,0
0.164,1.2,0.142,0
0.175,1.2,0.142,0
0.176,1.2,0.142,0
0.192,1.2,0.142,0
0.193,1.2,0.142,0
0.194,1.2,0.142,0
0.205,1.2,0.142,0
0.206,1.2,0.142,0
0.207,1.2,0.142,0
0.208,1.2,0.142,0
0.209,1.2,0.142,0
0.213,1.2,0.142,0
0.214,1.2,0.142,0
0.215,1.2,0.142,0
0.216,1.2,0.142,0
0.229,1.2,0.142,0
0.23,1.2,0.142,0
0.231,1.2,0.142,0
0.235,1.2,0.142,0
0.236,1.2,0.142,0
0.237,1.2,0.142,0
0.238,1.2,0.142,0
0.239,1.2,0.142,0
0.24,1.2,0.142,0
0.241,1.2,0.142,0
0.242,1.2,0.142,0
0.243,1.2,0.142,0
0.244,1.2,0.142,0
0.245,1.2,0.142,0
0.246,1.2,0.142,0
0.247,1.2,0.142,0
0.257,1.2,0.142,0
0.261,1.2,0.142,0
0.262,1.2,0.142,0
0.263,1.2,0.142,0
0.264,1.2,0.142,0
0.265,1.2,0.142,0
0.266,1.2,0.142,0
0.267,1.2,0.142,0
0.268,1.2,0.142,0
0.269,1.2,0.142,0
0.27,1.2,0.142,0
0.271,1.2,0.142,0
0.272,1.2,0.142,0
0.273,1.2,0.142,0
0.274,1.2,0.142,0
0.284,1.2,0.142,0
0.285,1.2,0.142,0
0.289,1.2,0.142,0
0.29,1.2,0.142,0
0.291,1.2,0.142,0
0.292,1.2,0.142,0
0.293,1.2,0.142,0
0.294,1.2,0.142,0
0.295,1.2,0.142,0
0.296,1.2,0.142,0
0.297,1.2,0.142,0
0.298,1.2,0.142,0
0.299,1.2,0.142,0
0.3,1.2,0.142,0
0.31,1.2,0.142,0
0.311,1.2,0.142,0
0.312,1.2,0.142,0
0.313,1.2,0.142,0
0.314,1.2,0.142,0
0.318,1.2,0.142,0
0.319,1.2,0.142,0
0.32,1.2,0.142,0
0.322,1.2,0.142,0
0.322,1.2,0.142,0
0.323,1.2,0.142,0
0.325,1.2,0.142,0
0.325,1.2,0.142,0
0.327,1.2,0.142,0
0.327,1.2,0.142,0
0.328,1.2,0.142,0
0.33,1.2,0.142,0
0.33,1.2,0.142,0
0.332,1.2,0.142,0
0.342,1.2,0.142,0
0.343,1.2,0.142,0
0.354,1.2,0.142,0
0.355,1.2,0.142,0
0.356,1.2,0.142,0
0.358,1.2,0.142,0
0.358,1.2,0.142,0
0.359,1.2,0.142,0
0.36,1.2,0.142,0
0.364,1.2,0.142,0
0.365,1.2,0.142,0
0.366,1.2,0.142,0
0.367,1.2,0.142,0
0.368,1.2,0.142,0
0.369,1.2,0.142,0
0.37,1.2,0.142,0
0.371,1.2,0.142,0
0.372,1.2,0.142,0
0.373,1.2,0.142,0
0.384,1.2,0.142,0
0.385,1.2,0.142,0
0.386,1.2,0.142,0
0.39,1.2,0.142,0
0.391,1.2,0.142,0
0.392,1.2,0.142,0
0.393,1.2,0.142,0
0.394,1.2,0.142,0
0.405,1.2,0.142,0
0.406,1.2,0.142,0
0.41,1.2,0.142,0
0.411,1.2,0.142,0
0.412,1.2,0.142,0
0.413,1.2,0.142,0
0.414,1.2,0.142,0
0.415,1.2,0.142,0
0.416,1.2,0.142,0
0.417,1.2,0.142,0
0.418,1.2,0.142,0
0.419,1.2,0.142,0
0.42,1.2,0.142,0
0.421,1.2,0.142,0
0.422,1.2,0.142,0
0.433,1.2,0.142,0
0.434,1.2,0.142,0
0.435,1.2,0.142,0
0.436,1.2,0.142,0
0.437,1.2,0.142,0
0.438,1.2,0.142,0
0.439,1.2,0.142,0
0.44,1.2,0.142,0
0.441,1.2,0.142,0
0.448,1.2,0.142,0
0.449,1.2,0.142,0
0.46,1.2,0.142,0
0.461,1.2,0.142,0
0.477,1.2,0.142,0
0.478,1.2,0.142,0
0.479,1.2,0.142,0
0.486,1.2,0.142,0
0.487,1.2,0.142,0
0.488,1.2,0.142,0
0.489,1.2,0.142,0
0.49,1.2,0.142,0
0.492,1.2,0.142,0
0.492,1.2,0.142,0
0.493,1.2,0.142,0
0.494,1.2,0.142,0
0.51,1.2,0.142,0
0.511,1.2,0.142,0
0.512,1.2,0.142,0
0.513,1.2,0.142,0
0.514,1.2,0.142,0
0.517,1.2,0.142,0
0.519,1.2,0.142,0
0.52,1.2,0.142,0
0.521,1.2,0.142,0
0.522,1.2,0.142,0
0.523,1.2,0.142,0
0.524,1.2,0.142,0
0.529,1.2,0.142,0
0.53,1.2,0.142,0
0.534,1.2,0.142,0
0.535,1.2,0.142,0
0.536,1.2,0.142,0
0.537,1.2,0.142,0
0.538,1.2,0.142,0
0.539,1.2,0.142,0
0.54,1.2,0.142,0
0.541,1.2,0.142,0
0.542,1.2,0.142,0
0.543,1.2,0.142,0
0.544,1.2,0.142,0
0.545,1.2,0.142,0
0.555,1.2,0.142,0
0.556,1.2,0.142,0
0.557,1.2,0.142,0
0.558,1.2,0.142,0
0.564,1.2,0.142,0
0.565,1.2,0.142,0
0.571,1.2,0.142,0
0.572,1.2,0.142,0
0.577,1.2,0.142,0
0.578,1.2,0.142,0
0.585,1.2,0.142,0
0.586,1.2,0.142,0
0.59,1.2,0.142,0
0.591,1.2,0.142,0
0.604,1.2,0.142,0
0.605,1.2,0.142,0
0.606,1.2,0.142,0
0.607,1.2,0.142,0
0.61,1.2,0.142,0
0.61,1.2,0.142,0
0.61,1.2,0.142,0
0.611,1.2,0.142,0
0.612,1.2,0.142,0
0.613,1.2,0.142,0
0.614,1.2,0.142,0
0.615,1.2,0.142,0
0.625,1.2,0.142,0
0.626,1.2,0.142,0
0.627,1.2,0.142,0
0.628,1.2,0.142,0
0.642,1.2,0.142,0
0.643,1.2,0.142,0
0.647,1.2,0.142,0
0.648,1.2,0.142,0
0.649,1.2,0.142,0
0.65,1.2,0.142,0
0.651,1.2,0.142,0
0.652,1.2,0.142,0
0.653,1.2,0.142,0
0.654,1.2,0.142,0
0.655,1.2,0.142,0
0.656,1.2,0.142,0
0.657,1.2,0.142,0
0.658,1.2,0.142,0
0.668,1.2,0.142,0
0.673,1.2,0.142,0
0.674,1.2,0.142,0
0.681,1.2,0.144,3
0.682,1.2,0.142,0
0.683,1.2,0.142,0
0.686,1.2,0.142,0
0.686,1.2,0.143,1
0.686,1.2,0.142,0
0.687,1.2,0.143,1
0.688,1.2,0.142,0
0.689,1.2,0.142,0
0.69,1.2,0.143,1
0.701,1.2,0.145,4
0.702,1.2,0.147,6
0.703,1.2,0.144,3
0.704,1.2,0.144,3
0.705,1.2,0.148,7
0.706,1.2,0.145,4
0.71,1.2,0.149,9
0.711,1.2,0.151,11
0.712,1.2,0.148,7
0.713,1.2,0.151,11
0.714,1.2,0.15,10
0.719,1.2,0.149,9
0.72,1.2,0.148,7
0.721,1.2,0.153,14
0.722,1.2,0.155,16
0.723,1.2,0.149,8
0.73,1.2,0.153,14
0.733,1.2,0.156,17
0.746,1.2,0.161,23
0.747,1.2,0.161,23
0.751,1.2,0.16,22
0.752,1.2,0.155,16
0.753,1.2,0.161,23
0.754,1.2,0.163,26
0.755,1.2,0.163,25
0.756,1.2,0.167,30
0.757,1.2,0.163,26
0.758,1.2,0.164,27
0.759,1.2,0.164,27
0.76,1.2,0.163,25
0.761,1.2,0.165,28
0.762,1.2,0.163,25
0.772,1.2,0.167,31
0.773,1.2,0.163,26
0.778,1.2,0.163,25
0.788,1.2,0.172,37
0.789,1.2,0.167,30
0.79,1.2,0.173,38
0.797,1.2,0.18,46
0.798,1.2,0.176,42
0.799,1.2,0.176,41
0.8,1.2,0.17,34
0.801,1.2,0.176,42
0.802,1.2,0.172,37
0.803,1.2,0.176,41
0.804,1.2,0.172,36
0.808,1.2,0.176,41
0.809,1.2,0.176,41
0.81,1.2,0.174,39
0.811,1.2,0.176,41
0.812,1.2,0.179,45
0.814,1.2,0.182,49
0.815,1.2,0.18,46
0.816,1.2,0.181,48
0.823,1.2,0.182,49
0.828,1.2,0.181,48
0.829,1.2,0.181,48
0.83,1.2,0.18,46
0.837,1.2,0.181,48
0.842,1.2,0.189,57
0.855,1.2,0.193,62
0.856,1.2,0.189,57
0.857,1.2,0.192,61
0.858,1.2,0.192,61
0.874,1.2,0.194,63
0.876,1.2,0.195,64
0.886,1.2,0.2,71
0.887,1.2,0.196,66
0.888,1.2,0.199,69
0.898,1.2,0.199,69
0.901,1.2,0.198,68
0.901,1.2,0.199,70
0.902,1.2,0.199,70
0.902,1.2,0.202,73
0.905,1.2,0.206,78
0.905,1.2,0.204,76
0.905,1.2,0.2,71
0.906,1.2,0.208,80
0.911,1.2,0.207,79
0.912,1.2,0.204,76
0.923,1.2,0.209,82
0.925,1.2,0.209,81
0.944,1.2,0.209,82
0.945,1.2,0.211,84
0.946,1.2,0.218,93
0.947,1.2,0.214,88
0.948,1.2,0.215,89
0.949,1.2,0.229,106
0.95,1.2,0.217,91
0.951,1.2,0.204,75
0.952,1.2,0.209,82
0.953,1.2,0.212,85
0.964,1.2,0.221,96
0.965,1.2,0.222,98
0.969,1.2,0.22,95
0.97,1.2,0.228,105
0.971,1.2,0.22,95
0.972,1.2,0.222,98
0.973,1.2,0.221,96
0.974,1.2,0.213,87
0.975,1.2,0.222,98
0.976,1.2,0.224,100
0.977,1.2,0.222,98
0.978,1.2,0.224,100
0.979,1.2,0.225,101
0.99,1.2,0.227,103
0.991,1.2,0.228,105
0.994,1.2,0.228,105
0.995,1.2,0.231,109
1.001,1.2,0.231,108
1.002,1.2,0.232,110
1.003,1.2,0.234,112
1.004,1.2,0.234,112
1.005,1.2,0.234,112
1.006,1.2,0.234,112
1.007,1.2,0.234,112
1.008,1.2,0.234,112
1.009,1.2,0.234,112
1.01,1.2,0.234,112
1.015,1.2,0.234,112
1.016,1.2,0.231,109
1.022,1.2,0.234,112
1.023,1.2,0.239,118
1.024,1.2,0.236,115
1.025,1.2,0.234,112
1.026,1.2,0.235,113
1.039,1.2,0.24,119
1.044,1.2,0.245,126
1.049,1.2,0.246,127
1.05,1.2,0.245,125
1.057,1.2,0.245,126
1.059,1.2,0.247,128
1.066,1.2,0.248,129
1.07,1.2,0.249,130
1.071,1.2,0.252,134
1.072,1.2,0.25,131
1.073,1.2,0.253,135
1.074,1.2,0.249,130
1.075,1.2,0.25,131
1.076,1.2,0.252,134
1.077,1.2,0.255,138
1.078,1.2,0.254,137
1.079,1.2,0.254,137
1.08,1.2,0.252,134
1.09,1.2,0.259,142
1.091,1.2,0.26,144
1.095,1.2,0.256,139
1.096,1.2,0.26,144
1.097,1.2,0.257,140
1.098,1.2,0.257,140
1.099,1.2,0.265,150
1.1,1.2,0.249,130
1.101,1.2,0.26,144
1.102,1.2,0.26,144
1.103,1.2,0.26,144
1.104,1.2,0.26,144
1.115,1.2,0.264,148
1.116,1.2,0.263,147
1.117,1.2,0.27,156
1.118,1.2,0.264,149
1.123,1.2,0.263,147
1.125,1.2,0.266,151
1.125,1.2,0.266,151
1.129,1.2,0.266,151
1.13,1.2,0.264,149
1.131,1.2,0.271,157
1.132,1.2,0.265,150
1.133,1.2,0.269,155
1.134,1.2,0.269,155
1.135,1.2,0.272,158
1.136,1.2,0.279,167
1.137,1.2,0.267,152
1.138,1.2,0.268,153
1.139,1.2,0.272,158
1.149,1.2,0.273,159
1.15,1.2,0.279,167
1.151,1.2,0.273,160
1.154,1.2,0.274,161
1.156,1.2,0.274,161
1.159,1.2,0.275,162
1.169,1.2,0.278,166
1.173,1.2,0.279,167
1.174,1.2,0.277,165
1.175,1.2,0.283,172
1.176,1.2,0.283,172
1.177,1.2,0.277,165
1.178,1.2,0.282,171
1.179,1.2,0.294,185
1.18,1.2,0.281,169
1.182,1.2,0.279,167
1.189,1.2,0.282,171
1.19,1.2,0.286,176
1.191,1.2,0.286,176
1.192,1.2,0.284,173
1.193,1.2,0.284,173
1.194,1.2,0.284,173
1.195,1.2,0.282,171
1.196,1.2,0.287,177
1.201,1.2,0.286,176
1.203,1.2,0.289,179
1.207,1.2,0.289,179
1.208,1.2,0.291,182
1.209,1.2,0.286,176
1.21,1.2,0.287,177
1.211,1.2,0.287,177
1.212,1.2,0.286,175
1.213,1.2,0.289,179
1.214,1.2,0.286,176
1.225,1.2,0.297,189
1.231,1.2,0.3,192
1.232,1.2,0.296,187
1.233,1.2,0.296,187
1.234,1.2,0.299,191
1.239,1.2,0.3,192
1.24,1.2,0.305,198
1.241,1.2,0.301,194
1.242,1.2,0.302,195
1.243,1.2,0.3,193
1.244,1.2,0.3,192
1.245,1.2,0.3,193
1.246,1.2,0.301,194
1.247,1.2,0.301,194
1.25,1.2,0.3,193
1.254,1.2,0.304,197
1.255,1.2,0.302,195
1.256,1.2,0.302,195
1.257,1.2,0.3,192
1.258,1.2,0.302,195
1.259,1.2,0.305,198
1.269,1.2,0.305,199
1.27,1.2,0.312,207
1.276,1.2,0.307,201
1.277,1.2,0.307,201
1.278,1.2,0.309,203
1.279,1.2,0.312,207
1.28,1.2,0.312,207
1.284,1.2,0.3,193
1.286,1.2,0.313,208
1.287,1.2,0.305,199
1.292,1.2,0.312,207
1.293,1.2,0.313,208
1.298,1.2,0.313,208
1.302,1.2,0.313,208
1.303,1.2,0.318,214
1.304,1.2,0.314,210
1.305,1.2,0.313,208
1.306,1.2,0.314,209
1.307,1.2,0.314,209
1.308,1.2,0.314,210
1.309,1.2,0.32,217
1.31,1.2,0.322,219
1.311,1.2,0.315,211
1.322,1.2,0.318,214
1.323,1.2,0.311,206
1.324,1.2,0.325,223
1.325,1.2,0.327,225
1.326,1.2,0.328,226
1.327,1.2,0.323,221
1.332,1.2,0.325,223
1.337,1.2,0.322,219
1.339,1.2,0.327,225
1.339,1.2,0.325,223
1.34,1.2,0.327,225
1.345,1.2,0.324,222
1.346,1.2,0.328,226
1.347,1.2,0.324,222
1.358,1.2,0.334,234
1.36,1.2,0.333,233
1.36,1.2,0.335,235
1.361,1.2,0.336,236
1.362,1.2,0.334,234
1.367,1.2,0.33,229
1.374,1.2,0.335,235
1.376,1.2,0.342,243
1.376,1.2,0.342,243
1.377,1.2,0.337,238
1.378,1.2,0.337,237
1.379,1.2,0.339,240
1.38,1.2,0.338,239
1.381,1.2,0.34,241
1.382,1.2,0.339,240
1.383,1.2,0.339,240
1.384,1.2,0.339,240
1.386,1.2,0.342,243
1.397,1.2,0.347,250
1.398,1.2,0.345,247
1.4,1.2,0.342,243
1.402,1.2,0.344,246
1.403,1.2,0.339,240
1.403,1.2,0.347,250
1.41,1.2,0.343,245
1.411,1.2,0.352,256
1.417,1.2,0.353,257
1.418,1.2,0.35,253
1.419,1.2,0.349,252
1.42,1.2,0.351,255
1.421,1.2,0.352,256
1.422,1.2,0.348,251
1.423,1.2,0.346,249
1.424,1.2,0.349,252
1.425,1.2,0.35,253
1.426,1.2,0.348,251
1.427,1.2,0.348,251
1.437,1.2,0.357,262
1.438,1.2,0.352,256
1.439,1.2,0.352,256
1.44,1.2,0.351,255
1.441,1.2,0.356,261
1.442,1.2,0.361,267
1.443,1.2,0.355,259
1.444,1.2,0.355,259
1.445,1.2,0.355,260
1.446,1.2,0.357,262
1.456,1.2,0.357,262
1.457,1.2,0.363,269
1.458,1.2,0.363,269
1.459,1.2,0.342,243
1.46,1.2,0.361,267
1.461,1.2,0.364,271
1.462,1.2,0.364,271
1.463,1.2,0.351,254
1.464,1.2,0.363,269
1.465,1.2,0.363,269
1.476,1.2,0.365,272
1.481,1.2,0.365,272
1.482,1.2,0.365,272
1.483,1.2,0.364,270
1.484,1.2,0.365,272
1.487,1.2,0.364,270
1.5,1.2,0.366,273
1.503,1.2,0.373,281
1.51,1.2,0.37,278
1.512,1.2,0.371,279
1.513,1.2,0.377,286
1.513,1.2,0.369,277
1.515,1.2,0.37,278
1.515,1.2,0.371,279
1.516,1.2,0.375,284
1.52,1.2,0.37,278
1.522,1.2,0.378,287
1.529,1.2,0.367,274
1.53,1.2,0.379,289
1.531,1.2,0.378,288
1.532,1.2,0.378,287
1.533,1.2,0.378,287
1.535,1.2,0.381,291
1.536,1.2,0.378,287
1.536,1.2,0.379,289
1.537,1.2,0.379,289
1.54,1.2,0.38,290
1.541,1.2,0.383,294
1.546,1.2,0.38,290
1.547,1.2,0.383,294
1.558,1.2,0.384,295
1.565,1.2,0.389,301
1.566,1.2,0.387,299
1.567,1.2,0.387,298
1.568,1.2,0.392,304
1.569,1.2,0.391,303
1.571,1.2,0.387,298
1.572,1.2,0.367,274
1.572,1.2,0.39,302
1.573,1.2,0.39,302
1.582,1.2,0.392,304
1.583,1.2,0.392,304
1.584,1.2,0.389,301
1.585,1.2,0.392,304
1.586,1.2,0.392,304
1.587,1.2,0.396,309
1.588,1.2,0.394,307
1.589,1.2,0.392,305
1.602,1.2,0.392,305
1.603,1.2,0.397,310
1.604,1.2,0.397,310
1.605,1.2,0.392,305
1.606,1.2,0.397,310
1.607,1.2,0.4,314
1.608,1.2,0.4,314
1.611,1.2,0.397,311
1.613,1.2,0.402,317
1.614,1.2,0.397,311
1.615,1.2,0.399,313
1.616,1.2,0.404,319
1.617,1.2,0.397,311
1.618,1.2,0.4,314
1.629,1.2,0.402,317
1.63,1.2,0.402,317
1.631,1.2,0.402,317
1.632,1.2,0.403,318
1.633,1.2,0.405,320
1.638,1.2,0.405,320
1.651,1.2,0.409,325
1.656,1.2,0.409,325
1.658,1.2,0.418,336
1.665,1.2,0.415,332
1.668,1.2,0.413,330
1.672,1.2,0.419,337
1.673,1.2,0.41,327
1.674,1.2,0.416,334
1.675,1.2,0.417,335
1.676,1.2,0.418,336
1.677,1.2,0.414,331
1.678,1.2,0.415,332
1.679,1.2,0.417,335
1.68,1.2,0.421,340
1.681,1.2,0.418,336
1.691,1.2,0.419,337
1.692,1.2,0.418,336
1.693,1.2,0.418,336
1.697,1.2,0.42,339
1.698,1.2,0.42,338
1.699,1.2,0.422,341
1.7,1.2,0.426,346
1.701,1.2,0.424,343
1.702,1.2,0.418,336
1.703,1.2,0.419,337
1.704,1.2,0.425,345
1.705,1.2,0.419,337
1.706,1.2,0.424,343
1.707,1.2,0.42,338
1.718,1.2,0.429,350
1.722,1.2,0.426,346
1.723,1.2,0.428,348
1.724,1.2,0.426,346
1.725,1.2,0.422,341
1.726,1.2,0.432,353
1.727,1.2,0.427,347
1.728,1.2,0.427,347
1.729,1.2,0.425,345
1.73,1.2,0.425,345
1.731,1.2,0.43,351
1.741,1.2,0.433,354
1.756,1.2,0.438,361
1.757,1.2,0.436,358
1.758,1.2,0.435,357
1.759,1.2,0.436,358
1.76,1.2,0.439,362
1.761,1.2,0.435,357
1.766,1.2,0.437,359
1.767,1.2,0.437,359
1.768,1.2,0.442,366
1.769,1.2,0.437,359
1.77,1.2,0.44,363
1.771,1.2,0.437,359
1.772,1.2,0.436,358
1.777,1.2,0.443,367
1.783,1.2,0.439,362
1.797,1.2,0.444,368
1.798,1.2,0.444,368
1.799,1.2,0.444,368
1.8,1.2,0.444,368
1.801,1.2,0.447,371
1.802,1.2,0.452,378
1.803,1.2,0.448,373
1.804,1.2,0.444,368
1.805,1.2,0.447,371
1.806,1.2,0.442,365
1.816,1.2,0.446,370
1.817,1.2,0.452,377
1.818,1.2,0.448,373
1.823,1.2,0.451,376
1.824,1.2,0.45,375
1.825,1.2,0.452,378
1.826,1.2,0.453,379
1.827,1.2,0.449,374
1.828,1.2,0.455,381
1.829,1.2,0.452,377
1.83,1.2,0.456,382
1.831,1.2,0.456,382
1.832,1.2,0.455,381
1.833,1.2,0.454,380
1.844,1.2,0.456,383
1.845,1.2,0.452,378
1.846,1.2,0.452,378
1.847,1.2,0.454,380
1.848,1.2,0.463,391
1.849,1.2,0.46,387
1.852,1.2,0.459,386
1.859,1.2,0.458,385
1.861,1.2,0.46,387
1.862,1.2,0.458,385
1.863,1.2,0.46,387
1.863,1.2,0.468,397
1.879,1.2,0.463,391
1.88,1.2,0.468,397
1.881,1.2,0.463,391
1.882,1.2,0.461,389
1.883,1.2,0.463,391
1.884,1.2,0.469,398
1.885,1.2,0.47,400
1.888,1.2,0.465,394
1.89,1.2,0.465,394
1.897,1.2,0.473,403
1.899,1.2,0.467,396
1.899,1.2,0.47,400
1.9,1.2,0.47,400
1.901,1.2,0.47,400
1.902,1.2,0.471,401
1.903,1.2,0.474,404
1.904,1.2,0.469,398
1.905,1.2,0.47,400
1.91,1.2,0.47,400
1.916,1.2,0.476,407
1.917,1.2,0.47,399
1.918,1.2,0.476,407
1.919,1.2,0.473,403
1.92,1.2,0.472,402
1.921,1.2,0.473,403
1.922,1.2,0.472,402
1.923,1.2,0.476,407
1.924,1.2,0.479,411
1.925,1.2,0.472,402
1.935,1.2,0.483,415
1.937,1.2,0.478,409
1.94,1.2,0.48,412
1.941,1.2,0.476,407
1.942,1.2,0.477,408
1.943,1.2,0.479,410
1.944,1.2,0.483,415
1.949,1.2,0.482,414
1.955,1.2,0.481,413
1.956,1.2,0.487,420
1.957,1.2,0.484,417
1.958,1.2,0.482,414
1.961,1.2,0.486,419
1.966,1.2,0.486,419
1.968,1.2,0.485,418
1.987,1.2,0.498,434
1.988,1.2,0.488,422
1.989,1.2,0.489,423
1.99,1.2,0.492,426
1.991,1.2,0.49,424
1.996,1.2,0.496,431
1.998,1.2,0.496,431
2.0,1.2,0.495,430
2.001,1.2,0.492,426
2.002,1.2,0.491,425
2.003,1.2,0.497,432
2.003,1.2,0.496,431
2.004,1.2,0.495,430
2.004,1.2,0.494,429
2.014,1.2,0.497,432
2.022,1.2,0.493,427
2.023,1.2,0.496,431
2.024,1.2,0.498,434
2.025,1.2,0.501,437
2.028,1.2,0.499,435
2.03,1.2,0.502,438
2.031,1.2,0.499,435
2.032,1.2,0.497,432
2.038,1.2,0.499,435
2.042,1.2,0.504,441
2.043,1.2,0.504,441
2.044,1.2,0.5,436
2.045,1.2,0.492,426
2.05,1.2,0.486,419
2.052,1.2,0.507,444
2.059,1.2,0.507,445
2.066,1.2,0.507,445
2.067,1.2,0.509,447
2.068,1.2,0.509,447
2.069,1.2,0.507,445
2.07,1.2,0.509,447
2.088,1.2,0.515,454
2.089,1.2,0.51,448
2.09,1.2,0.515,454
2.091,1.2,0.513,452
2.092,1.2,0.513,452
2.101,1.2,0.526,468
2.105,1.2,0.522,463
2.106,1.2,0.519,459
2.107,1.2,0.518,458
2.108,1.2,0.515,454
2.109,1.2,0.519,459
2.11,1.2,0.518,458
2.111,1.2,0.516,455
2.112,1.2,0.52,461
2.113,1.2,0.521,462
2.114,1.2,0.522,463
2.115,1.2,0.512,451
2.126,1.2,0.523,464
2.13,1.2,0.523,464
2.131,1.2,0.523,464
2.132,1.2,0.52,461
2.133,1.2,0.524,465
2.134,1.2,0.523,464
2.135,1.2,0.523,464
2.136,1.2,0.523,464
2.137,1.2,0.523,464
2.138,1.2,0.523,464
2.139,1.2,0.523,464
2.149,1.2,0.523,464
2.154,1.2,0.531,474
2.155,1.2,0.529,471
2.156,1.2,0.533,476
2.157,1.2,0.525,467
2.158,1.2,0.529,471
2.159,1.2,0.529,471
2.16,1.2,0.529,471
2.161,1.2,0.525,467
2.162,1.2,0.534,477
2.163,1.2,0.534,477
2.164,1.2,0.532,475
2.175,1.2,0.532,475
2.176,1.2,0.535,479
2.177,1.2,0.532,475
2.178,1.2,0.529,471
2.182,1.2,0.537,481
2.183,1.2,0.534,478
2.184,1.2,0.539,483
2.196,1.2,0.535,479
2.201,1.2,0.537,481
2.206,1.2,0.547,493
2.207,1.2,0.549,496
2.208,1.2,0.538,482
2.209,1.2,0.54,485
2.21,1.2,0.538,482
2.219,1.2,0.543,489
2.22,1.2,0.541,486
2.221,1.2,0.545,491
2.222,1.2,0.541,486
2.23,1.2,0.545,491
2.232,1.2,0.543,489
2.233,1.2,0.54,485
2.238,1.2,0.548,495
2.24,1.2,0.548,495
2.24,1.2,0.549,496
2.241,1.2,0.549,496
2.253,1.2,0.55,497
2.256,1.2,0.548,495
2.262,1.2,0.552,499
2.263,1.2,0.549,496
2.264,1.2,0.55,497
2.265,1.2,0.549,496
2.266,1.2,0.548,495
2.267,1.2,0.549,496
2.268,1.2,0.554,502
2.269,1.2,0.554,502
2.27,1.2,0.55,497
2.271,1.2,0.555,503
2.281,1.2,0.545,491
2.283,1.2,0.557,506
2.288,1.2,0.554,502
2.29,1.2,0.553,501
2.29,1.2,0.557,505
2.291,1.2,0.554,502
2.292,1.2,0.56,509
2.304,1.2,0.56,509
2.309,1.2,0.56,509
2.31,1.2,0.56,509
2.311,1.2,0.56,509
2.312,1.2,0.562,511
2.317,1.2,0.562,511
2.321,1.2,0.562,511
2.322,1.2,0.562,511
2.323,1.2,0.562,511
2.324,1.2,0.571,523
2.325,1.2,0.562,511
2.326,1.2,0.562,511
2.327,1.2,0.562,511
2.328,1.2,0.562,511
2.329,1.2,0.573,525
2.33,1.2,0.571,523
2.34,1.2,0.575,527
2.342,1.2,0.575,527
2.344,1.2,0.575,527
2.35,1.2,0.575,527
2.352,1.2,0.575,528
2.353,1.2,0.576,529
2.353,1.2,0.575,528
2.354,1.2,0.575,528
2.355,1.2,0.575,527
2.356,1.2,0.576,529
2.357,1.2,0.578,531
2.358,1.2,0.575,527
2.362,1.2,0.58,533
2.363,1.2,0.574,526
2.364,1.2,0.562,511
2.365,1.2,0.575,528
2.375,1.2,0.578,531
2.376,1.2,0.589,545
2.386,1.2,0.583,537
2.387,1.2,0.582,536
2.388,1.2,0.577,530
2.395,1.2,0.588,543
2.397,1.2,0.578,531
